obs,time,deployment,conductivity,driver_timestamp,ingestion_timestamp,internal_timestamp,port_timestamp,preferred_timestamp,pressure,profiler_timestamp,salinity,suspect_timestamp,temperature,density,conductivity_qc_executed,conductivity_qc_results,pressure_qc_executed,pressure_qc_results,salinity_qc_executed,salinity_qc_results,density_qc_executed,density_qc_results,temperature_qc_executed,temperature_qc_results,lat,lon
"('4769',)",3713027251.85,7,3.66798996925,3742013604.51,3742013605.15,3713027251.85,0.0,internal_timestamp,6.42100000381,1504038451.85,33.0129013062,0,10.5934000015,1025.33318391,29,13,29,29,29,29,29,13,29,29,44.6355,-124.30293
"('4770',)",3713027251.91,7,3.66790008545,3742013604.51,3742013605.15,3713027251.91,0.0,internal_timestamp,6.40799999237,1504038451.91,33.0125999451,0,10.5927000046,1025.33301129,29,13,29,29,29,29,29,13,29,29,44.6355,-124.30293
"('4771',)",3713027251.97,7,3.66781997681,3742013604.51,3742013605.15,3713027251.97,0.0,internal_timestamp,6.39099979401,1504038451.97,33.012298584,0,10.5922002792,1025.33278596,29,13,29,29,29,29,29,13,29,29,44.6355,-124.30293
"('4772',)",3713027252.03,7,3.66774010658,3742013604.51,3742013605.15,3713027252.03,0.0,internal_timestamp,6.37699985504,1504038452.03,33.0121002197,0,10.5916004181,1025.33267175,29,13,29,29,29,29,29,13,29,29,44.6355,-124.30293
"('4773',)",3713027252.1,7,3.6676800251,3742013604.51,3742013605.15,3713027252.1,0.0,internal_timestamp,6.36299991608,1504038452.1,33.0119018555,0,10.5910997391,1025.3325404,29,13,29,29,29,29,29,13,29,29,44.6355,-124.30293
"('4774',)",3713027252.16,7,3.66763997078,3742013604.51,3742013605.15,3713027252.16,0.0,internal_timestamp,6.35300016403,1504038452.16,33.0119018555,0,10.5907001495,1025.33256421,29,13,29,29,29,29,29,13,29,29,44.6355,-124.30293
"('4775',)",3713027252.22,7,3.66763997078,3742013604.51,3742013605.15,3713027252.22,0.0,internal_timestamp,6.33799982071,1504038452.22,33.0119018555,0,10.5908002853,1025.33247907,29,13,29,29,29,29,29,13,29,29,44.6355,-124.30293
"('4776',)",3713027252.28,7,3.6676800251,3742013604.51,3742013605.15,3713027252.28,0.0,internal_timestamp,6.3220000267,1504038452.28,33.0116996765,0,10.5913000107,1025.33216286,29,13,29,29,29,29,29,13,29,29,44.6355,-124.30293
"('4777',)",3713027252.34,7,3.667730093,3742013604.51,3742013605.15,3713027252.34,0.0,internal_timestamp,6.30800008774,1504038452.34,33.0113983154,1,10.5922002792,1025.33170921,29,13,29,29,29,29,29,13,29,29,44.6355,-124.30293
"('4778',)",3713027252.41,7,3.66774988174,3742013604.51,3742013605.15,3713027252.41,0.0,internal_timestamp,6.29500007629,1504038452.41,33.0110015869,0,10.5929002762,1025.33122038,29,13,29,29,29,29,29,13,29,29,44.6355,-124.30293
"('4779',)",3713027252.57,7,3.66771006584,3742013604.51,3742013605.15,3713027252.57,0.0,internal_timestamp,6.28000020981,1504038452.58,33.0102005005,1,10.5934000015,1025.33044209,29,13,29,29,29,29,29,13,29,29,44.6355,-124.30293
"('4780',)",3713027252.59,7,3.6676299572,3742013604.51,3742013605.15,3713027252.59,0.0,internal_timestamp,6.26300001144,1504038452.59,33.0093994141,0,10.5932998657,1025.3297584,29,13,29,29,29,29,29,13,29,29,44.6355,-124.30293
"('4781',)",3713027252.6,7,3.66749000549,3742013604.51,3742013605.15,3713027252.6,0.0,internal_timestamp,6.24700021744,1504038452.6,33.0084991455,0,10.5929002762,1025.3290537,29,13,29,29,29,29,29,13,29,29,44.6355,-124.30293
"('4782',)",3713027252.66,7,3.66733002663,3742013604.51,3742013605.15,3713027252.66,0.0,internal_timestamp,6.23600006104,1504038452.66,33.0074996948,0,10.592300415,1025.32832894,29,13,29,29,29,29,29,13,29,29,44.6355,-124.30293
"('4783',)",3713027252.72,7,3.66717004776,3742013604.51,3742013605.15,3713027252.72,0.0,internal_timestamp,6.22300004959,1504038452.72,33.0065994263,0,10.5914001465,1025.3277243,29,13,29,29,29,29,29,13,29,29,44.6355,-124.30293
"('4784',)",3713027252.78,7,3.66702008247,3742013604.51,3742013605.15,3713027252.78,0.0,internal_timestamp,6.20699977875,1504038452.78,33.0059013367,0,10.5906000137,1025.32724629,29,13,29,29,29,29,29,13,29,29,44.6355,-124.30293
"('4785',)",3713027252.85,7,3.66690993309,3742013604.51,3742013605.15,3713027252.85,0.0,internal_timestamp,6.19299983978,1504038452.85,33.0054016113,0,10.5899000168,1025.32691457,29,13,29,29,29,29,29,13,29,29,44.6355,-124.30293
"('4786',)",3713027252.91,7,3.66685009003,3742013604.51,3742013605.15,3713027252.91,0.0,internal_timestamp,6.17500019073,1504038452.91,33.0051002502,0,10.5895004272,1025.3266674,29,13,29,29,29,29,29,13,29,29,44.6355,-124.30293
"('4787',)",3713027252.97,7,3.66684007645,3742013604.51,3742013605.15,3713027252.97,0.0,internal_timestamp,6.16599988937,1504038452.97,33.004901886,0,10.5895996094,1025.32645502,29,13,29,29,29,29,29,13,29,29,44.6355,-124.30293
"('4788',)",3713027253.03,7,3.66686010361,3742013604.51,3742013605.15,3713027253.03,0.0,internal_timestamp,6.15100002289,1504038453.03,33.0046005249,0,10.5902004242,1025.32604861,29,13,29,29,29,29,29,13,29,29,44.6355,-124.30293
"('4789',)",3713027253.1,7,3.66687989235,3742013604.51,3742013605.15,3713027253.1,0.0,internal_timestamp,6.13500022888,1504038453.1,33.0041999817,0,10.5909004211,1025.32554327,29,13,29,29,29,29,29,13,29,29,44.6355,-124.30293
"('4790',)",3713027253.16,7,3.66690993309,3742013604.51,3742013605.15,3713027253.16,0.0,internal_timestamp,6.12200021744,1504038453.16,33.0038986206,0,10.5915002823,1025.32514606,29,13,29,29,29,29,29,13,29,29,44.6355,-124.30293
"('4791',)",3713027253.22,7,3.66692996025,3742013604.51,3742013605.15,3713027253.22,0.0,internal_timestamp,6.11000013351,1504038453.22,33.0037002563,0,10.5920000076,1025.32485092,29,13,29,29,29,29,29,13,29,29,44.6355,-124.30293
"('4792',)",3713027253.28,7,3.66692996025,3742013604.51,3742013605.15,3713027253.28,0.0,internal_timestamp,6.09499979019,1504038453.28,33.0033988953,0,10.5923995972,1025.32447926,29,13,29,29,29,29,29,13,29,29,44.6355,-124.30293
"('4793',)",3713027253.35,7,3.66693997383,3742013604.51,3742013605.15,3713027253.35,0.0,internal_timestamp,6.07999992371,1504038453.35,33.0032997131,0,10.5925998688,1025.32429955,29,13,29,29,29,29,29,13,29,29,44.6355,-124.30293
"('4794',)",3713027253.41,7,3.66692996025,3742013604.51,3742013605.15,3713027253.41,0.0,internal_timestamp,6.06300020218,1504038453.41,33.0029983521,0,10.5928001404,1025.32395328,29,13,29,29,29,29,29,13,29,29,44.6355,-124.30293
"('4795',)",3713027253.47,7,3.66690993309,3742013604.51,3742013605.15,3713027253.47,0.0,internal_timestamp,6.04899978638,1504038453.47,33.0027008057,0,10.5929002762,1025.32364085,29,13,29,29,29,29,29,13,29,29,44.6355,-124.30293
"('4796',)",3713027253.53,7,3.66688990593,3742013604.51,3742013605.15,3713027253.53,0.0,internal_timestamp,6.03599977493,1504038453.53,33.0023994446,0,10.593000412,1025.32332997,29,13,29,29,29,29,29,13,29,29,44.6355,-124.30293
"('4797',)",3713027253.6,7,3.66687011719,3742013604.51,3742013605.15,3713027253.6,0.0,internal_timestamp,6.01800012589,1504038453.6,33.0023002625,0,10.593000412,1025.3231713,29,13,29,29,29,29,29,13,29,29,44.6355,-124.30293
"('4798',)",3713027253.66,7,3.66686010361,3742013604.51,3742013605.15,3713027253.66,0.0,internal_timestamp,6.00899982452,1504038453.66,33.0023994446,0,10.5928001404,1025.32324246,29,13,29,29,29,29,29,13,29,29,44.6355,-124.30293
"('4799',)",3713027253.72,7,3.66686010361,3742013604.51,3742013605.11,3713027253.72,0.0,internal_timestamp,5.99599981308,1504038453.72,33.0027008057,0,10.5923995972,1025.32348765,29,13,29,29,29,29,29,13,29,29,44.6355,-124.30293
"('4800',)",3713027253.78,7,3.66687011719,3742013604.51,3742013605.11,3713027253.78,0.0,internal_timestamp,5.98199987411,1504038453.78,33.003200531,0,10.5918998718,1025.32389999,29,13,29,29,29,29,29,13,29,29,44.6355,-124.30293
"('4801',)",3713027253.84,7,3.66687989235,3742013604.51,3742013605.11,3713027253.84,0.0,internal_timestamp,5.96799993515,1504038453.84,33.0038986206,0,10.5914001465,1025.32446687,29,13,29,29,29,29,29,13,29,29,44.6355,-124.30293
"('4802',)",3713027253.91,7,3.66688990593,3742013604.51,3742013605.11,3713027253.91,0.0,internal_timestamp,5.95200014114,1504038453.91,33.0043983459,0,10.5909004211,1025.32487016,29,13,29,29,29,29,29,13,29,29,44.6355,-124.30293
"('4803',)",3713027253.97,7,3.66689991951,3742013604.51,3742013605.11,3713027253.97,0.0,internal_timestamp,5.94299983978,1504038453.97,33.0047988892,0,10.5906000137,1025.32519341,29,13,29,29,29,29,29,13,29,29,44.6355,-124.30293
"('4804',)",3713027254.03,7,3.66688990593,3742013604.51,3742013605.11,3713027254.03,0.0,internal_timestamp,5.9279999733,1504038454.03,33.0047988892,0,10.5904998779,1025.32514287,29,13,29,29,29,29,29,13,29,29,44.6355,-124.30293
"('4805',)",3713027254.1,7,3.66687011719,3742013604.51,3742013605.11,3713027254.1,0.0,internal_timestamp,5.91499996185,1504038454.1,33.0046005249,0,10.5904998779,1025.32492953,29,13,29,29,29,29,29,13,29,29,44.6355,-124.30293
"('4806',)",3713027254.16,7,3.66686010361,3742013604.51,3742013605.11,3713027254.16,0.0,internal_timestamp,5.90100002289,1504038454.16,33.0042991638,0,10.5906000137,1025.32461413,29,13,29,29,29,29,29,13,29,29,44.6355,-124.30293
"('4807',)",3713027254.22,7,3.66685009003,3742013604.51,3742013605.11,3713027254.22,0.0,internal_timestamp,5.88399982452,1504038454.22,33.0041007996,0,10.5908002853,1025.3243481,29,13,29,29,29,29,29,13,29,29,44.6355,-124.30293
"('4808',)",3713027254.28,7,3.66684007645,3742013604.51,3742013605.11,3713027254.28,0.0,internal_timestamp,5.87200021744,1504038454.28,33.0037994385,0,10.5909004211,1025.32404175,29,13,29,29,29,29,29,13,29,29,44.6355,-124.30293
"('4809',)",3713027254.35,7,3.66681003571,3742013604.51,3742013605.11,3713027254.35,0.0,internal_timestamp,5.85900020599,1504038454.35,33.0033988953,0,10.5911998749,1025.32361917,29,13,29,29,29,29,29,13,29,29,44.6355,-124.30293
"('4810',)",3713027254.41,7,3.66679000854,3742013604.51,3742013605.11,3713027254.41,0.0,internal_timestamp,5.84800004959,1504038454.41,33.0028991699,0,10.5915002823,1025.32312819,29,13,29,29,29,29,29,13,29,29,44.6355,-124.30293
"('4811',)",3713027254.47,7,3.6667599678,3742013604.51,3742013605.11,3713027254.47,0.0,internal_timestamp,5.83400011063,1504038454.47,33.0023002625,0,10.5916996002,1025.32256385,29,13,29,29,29,29,29,13,29,29,44.6355,-124.30293
"('4812',)",3713027254.53,7,3.66673994064,3742013604.51,3742013605.12,3713027254.53,0.0,internal_timestamp,5.82100009918,1504038454.53,33.0018997192,0,10.5920000076,1025.3221411,29,13,29,29,29,29,29,13,29,29,44.6355,-124.30293
"('4813',)",3713027254.6,7,3.6667098999,3742013604.51,3742013605.12,3713027254.6,0.0,internal_timestamp,5.80800008774,1504038454.6,33.001499176,0,10.5922002792,1025.32173565,29,13,29,29,29,29,29,13,29,29,44.6355,-124.30293
"('4814',)",3713027254.66,7,3.666670084,3742013604.51,3742013605.12,3713027254.66,0.0,internal_timestamp,5.79799985886,1504038454.66,33.0009994507,0,10.5923995972,1025.32126666,29,13,29,29,29,29,29,13,29,29,44.6355,-124.30293
"('4815',)",3713027254.72,7,3.66665005684,3742013604.51,3742013605.12,3713027254.72,0.0,internal_timestamp,5.78200006485,1504038454.72,33.0004997253,0,10.592499733,1025.32078768,29,13,29,29,29,29,29,13,29,29,44.6355,-124.30293
"('4816',)",3713027254.78,7,3.6666200161,3742013604.51,3742013605.12,3713027254.78,0.0,internal_timestamp,5.77199983597,1504038454.78,33.0001983643,0,10.5925998688,1025.32049037,29,13,29,29,29,29,29,13,29,29,44.6355,-124.30293
"('4817',)",3713027254.85,7,3.66659998894,3742013604.51,3742013605.12,3713027254.85,0.0,internal_timestamp,5.75899982452,1504038454.85,33.0,0,10.5925998688,1025.32027703,29,13,29,29,29,29,29,13,29,29,44.6355,-124.30293
"('4818',)",3713027254.91,7,3.6665699482,3742013604.51,3742013605.12,3713027254.91,0.0,internal_timestamp,5.74499988556,1504038454.91,32.9998016357,0,10.5925998688,1025.32005917,29,13,29,29,29,29,29,13,29,29,44.6355,-124.30293
"('4819',)",3713027254.97,7,3.66652989388,3742013604.51,3742013605.12,3713027254.97,0.0,internal_timestamp,5.73299980164,1504038454.97,32.9995002747,0,10.592499733,1025.31978741,29,13,29,29,29,29,29,13,29,29,44.6355,-124.30293
"('4820',)",3713027255.03,7,3.66648006439,3742013604.51,3742013605.12,3713027255.03,0.0,internal_timestamp,5.72399997711,1504038455.03,32.9990005493,0,10.5923995972,1025.31937468,29,13,29,29,29,29,29,13,29,29,44.6355,-124.30293
"('4821',)",3713027255.1,7,3.66645002365,3742013604.51,3742013605.12,3713027255.1,0.0,internal_timestamp,5.71099996567,1504038455.1,32.9986991882,0,10.5923995972,1025.3190811,29,13,29,29,29,29,29,13,29,29,44.6355,-124.30293
"('4822',)",3713027255.16,7,3.66640996933,3742013604.51,3742013605.12,3713027255.16,0.0,internal_timestamp,5.69899988174,1504038455.16,32.998298645,0,10.5923995972,1025.31871477,29,13,29,29,29,29,29,13,29,29,44.6355,-124.30293
"('4823',)",3713027255.22,7,3.66637992859,3742013604.51,3742013605.12,3713027255.22,0.0,internal_timestamp,5.68200016022,1504038455.22,32.9980010986,0,10.5923995972,1025.31840607,29,13,29,29,29,29,29,13,29,29,44.6355,-124.30293
"('4824',)",3713027255.28,7,3.66635990143,3742013604.51,3742013605.12,3713027255.28,0.0,internal_timestamp,5.67299985886,1504038455.28,32.9978981018,0,10.5923995972,1025.31828512,29,13,29,29,29,29,29,13,29,29,44.6355,-124.30293
"('4825',)",3713027255.35,7,3.66635990143,3742013604.51,3742013605.12,3713027255.35,0.0,internal_timestamp,5.65899991989,1504038455.35,32.9978981018,0,10.592300415,1025.31823894,29,13,29,29,29,29,29,13,29,29,44.6355,-124.30293
"('4826',)",3713027255.41,7,3.66636991501,3742013604.51,3742013605.12,3713027255.41,0.0,internal_timestamp,5.64599990845,1504038455.41,32.9981002808,0,10.5922002792,1025.31835495,29,13,29,29,29,29,29,13,29,29,44.6355,-124.30293
"('4827',)",3713027255.47,7,3.66637992859,3742013604.51,3742013605.12,3713027255.47,0.0,internal_timestamp,5.63100004196,1504038455.47,32.998298645,0,10.5922002792,1025.31844165,29,13,29,29,29,29,29,13,29,29,44.6355,-124.30293
"('4828',)",3713027255.53,7,3.66638994217,3742013604.51,3742013605.12,3713027255.53,0.0,internal_timestamp,5.617000103,1504038455.53,32.9984016418,0,10.5922002792,1025.31845858,29,13,29,29,29,29,29,13,29,29,44.6355,-124.30293
"('4829',)",3713027255.6,7,3.66639995575,3742013604.51,3742013605.12,3713027255.6,0.0,internal_timestamp,5.60599994659,1504038455.6,32.998500824,0,10.5921001434,1025.3185034,29,13,29,29,29,29,29,13,29,29,44.6355,-124.30293
"('4830',)",3713027255.66,7,3.66640996933,3742013604.51,3742013605.12,3713027255.66,0.0,internal_timestamp,5.59200000763,1504038455.66,32.9986991882,0,10.5920000076,1025.31861192,29,13,29,29,29,29,29,13,29,29,44.6355,-124.30293
"('4831',)",3713027255.72,7,3.66641998291,3742013604.51,3742013605.12,3713027255.72,0.0,internal_timestamp,5.57800006866,1504038455.72,32.9987983704,0,10.5920000076,1025.31862587,29,13,29,29,29,29,29,13,29,29,44.6355,-124.30293
"('4832',)",3713027255.78,7,3.66639995575,3742013604.51,3742013605.12,3713027255.78,0.0,internal_timestamp,5.56599998474,1504038455.78,32.9986991882,0,10.5918998718,1025.31851162,29,13,29,29,29,29,29,13,29,29,44.6355,-124.30293
"('4833',)",3713027255.84,7,3.66634011269,3742013604.51,3742013605.12,3713027255.84,0.0,internal_timestamp,5.55100011826,1504038455.84,32.9981994629,0,10.5916996002,1025.31808905,29,13,29,29,29,29,29,13,29,29,44.6355,-124.30293
"('4834',)",3713027255.98,7,3.66620993614,3742013604.51,3742013605.12,3713027255.98,0.0,internal_timestamp,5.53800010681,1504038455.98,32.9972000122,1,10.5915002823,1025.31728603,29,13,29,29,29,29,29,13,29,29,44.6355,-124.30293
"('4835',)",3713027255.99,7,3.66604995728,3742013604.51,3742013605.12,3713027255.99,0.0,internal_timestamp,5.52699995041,1504038455.99,32.9961013794,0,10.5909996033,1025.31646682,29,13,29,29,29,29,29,13,29,29,44.6355,-124.30293
"('4836',)",3713027256.03,7,3.66588997841,3742013604.51,3742013605.12,3713027256.03,0.0,internal_timestamp,5.5110001564,1504038456.03,32.9949989319,0,10.5904998779,1025.31562187,29,13,29,29,29,29,29,13,29,29,44.6355,-124.30293
"('4837',)",3713027256.1,7,3.66576004028,3742013604.51,3742013605.12,3713027256.1,0.0,internal_timestamp,5.49800014496,1504038456.1,32.9942016602,0,10.5899000168,1025.31504553,29,13,29,29,29,29,29,13,29,29,44.6355,-124.30293
"('4838',)",3713027256.16,7,3.66566991806,3742013604.51,3742013605.12,3713027256.16,0.0,internal_timestamp,5.48500013351,1504038456.16,32.9936981201,0,10.5894002914,1025.31468074,29,13,29,29,29,29,29,13,29,29,44.6355,-124.30293
"('4839',)",3713027256.22,7,3.66560006142,3742013604.51,3742013605.12,3713027256.22,0.0,internal_timestamp,5.47100019455,1504038456.22,32.9934005737,0,10.5889997482,1025.31445477,29,13,29,29,29,29,29,13,29,29,44.6355,-124.30293
"('4840',)",3713027256.28,7,3.66552996635,3742013604.51,3742013605.12,3713027256.28,0.0,internal_timestamp,5.46199989319,1504038456.28,32.9930992126,0,10.5886001587,1025.31424828,29,13,29,29,29,29,29,13,29,29,44.6355,-124.30293
"('4841',)",3713027256.35,7,3.66545009613,3742013604.51,3742013605.12,3713027256.35,0.0,internal_timestamp,5.4470000267,1504038456.35,32.9928016663,0,10.5880002975,1025.31405221,29,13,29,29,29,29,29,13,29,29,44.6355,-124.30293
"('4842',)",3713027256.41,7,3.66535997391,3742013604.51,3742013605.12,3713027256.41,0.0,internal_timestamp,5.4359998703,1504038456.41,32.9925003052,0,10.5874004364,1025.31387126,29,13,29,29,29,29,29,13,29,29,44.6355,-124.30293
"('4843',)",3713027256.47,7,3.66526007652,3742013604.51,3742013605.12,3713027256.47,0.0,internal_timestamp,5.42199993134,1504038456.47,32.9921989441,0,10.5865001678,1025.3137286,29,13,29,29,29,29,29,13,29,29,44.6355,-124.30293
"('4844',)",3713027256.53,7,3.66514992714,3742013604.51,3742013605.12,3713027256.53,0.0,internal_timestamp,5.40700006485,1504038456.53,32.9920005798,0,10.5855998993,1025.31366165,29,13,29,29,29,29,29,13,29,29,44.6355,-124.30293
"('4845',)",3713027256.6,7,3.66507005692,3742013604.51,3742013605.12,3713027256.6,0.0,internal_timestamp,5.39400005341,1504038456.6,32.9920005798,0,10.5847997665,1025.31374099,29,13,29,29,29,29,29,13,29,29,44.6355,-124.30293
"('4846',)",3713027256.66,7,3.66503000259,3742013604.51,3742013605.12,3713027256.66,0.0,internal_timestamp,5.38100004196,1504038456.66,32.992099762,0,10.5840997696,1025.31388032,29,13,29,29,29,29,29,13,29,29,44.6355,-124.30293
"('4847',)",3713027256.75,7,3.66498994827,3742013604.51,3742013605.12,3713027256.75,0.0,internal_timestamp,5.36499977112,1504038456.75,32.9921989441,1,10.5837001801,1025.3139542,29,13,29,29,29,29,29,13,29,29,44.6355,-124.30293
"('4848',)",3713027256.78,7,3.66494989395,3742013604.51,3742013605.12,3713027256.78,0.0,internal_timestamp,5.35200023651,1504038456.78,32.992099762,0,10.5832996368,1025.31388728,29,13,29,29,29,29,29,13,29,29,44.6355,-124.30293
"('4849',)",3713027256.85,7,3.66488003731,3742013604.51,3742013605.12,3713027256.85,0.0,internal_timestamp,5.34000015259,1504038456.85,32.9916992188,0,10.5829000473,1025.31358992,29,13,29,29,29,29,29,13,29,29,44.6355,-124.30293
"('4850',)",3713027256.91,7,3.6647799015,3742013604.51,3742013605.12,3713027256.91,0.0,internal_timestamp,5.32499980927,1504038456.91,32.9911994934,0,10.582400322,1025.313219,29,13,29,29,29,29,29,13,29,29,44.6355,-124.30293
"('4851',)",3713027256.97,7,3.66468000412,3742013604.51,3742013605.12,3713027256.97,0.0,internal_timestamp,5.31199979782,1504038456.97,32.9907989502,0,10.5818004608,1025.31295168,29,13,29,29,29,29,29,13,29,29,44.6355,-124.30293
"('4852',)",3713027257.03,7,3.6645898819,3742013604.51,3742013605.12,3713027257.03,0.0,internal_timestamp,5.29899978638,1504038457.03,32.9905014038,0,10.5811004639,1025.31278188,29,13,29,29,29,29,29,13,29,29,44.6355,-124.30293
"('4853',)",3713027257.09,7,3.66452002525,3742013604.51,3742013605.12,3713027257.09,0.0,internal_timestamp,5.28499984741,1504038457.09,32.9902000427,0,10.5805997849,1025.31257019,29,13,29,29,29,29,29,13,29,29,44.6355,-124.30293
"('4854',)",3713027257.16,7,3.66448998451,3742013604.51,3742013605.12,3713027257.16,0.0,internal_timestamp,5.27099990845,1504038457.16,32.9902992249,0,10.5802001953,1025.31265311,29,13,29,29,29,29,29,13,29,29,44.6355,-124.30293
"('4855',)",3713027257.22,7,3.66448998451,3742013604.51,3742013605.13,3713027257.22,0.0,internal_timestamp,5.25699996948,1504038457.22,32.990398407,0,10.5801000595,1025.31268434,29,13,29,29,29,29,29,13,29,29,44.6355,-124.30293
"('4856',)",3713027257.28,7,3.66447997093,3742013604.51,3742013605.13,3713027257.28,0.0,internal_timestamp,5.24399995804,1504038457.28,32.990398407,0,10.5801000595,1025.31262554,29,13,29,29,29,29,29,13,29,29,44.6355,-124.30293
"('4857',)",3713027257.35,7,3.66445994377,3742013604.51,3742013605.13,3713027257.35,0.0,internal_timestamp,5.22900009155,1504038457.35,32.9902000427,0,10.5799999237,1025.31242043,29,13,29,29,29,29,29,13,29,29,44.6355,-124.30293
"('4858',)",3713027257.41,7,3.66441988945,3742013604.51,3742013605.13,3713027257.41,0.0,internal_timestamp,5.21700000763,1504038457.41,32.9898986816,0,10.5798997879,1025.31214864,29,13,29,29,29,29,29,13,29,29,44.6355,-124.30293
"('4859',)",3713027257.47,7,3.66439008713,3742013604.51,3742013605.13,3713027257.47,0.0,internal_timestamp,5.20200014114,1504038457.47,32.9897994995,0,10.57970047,1025.31203792,29,13,29,29,29,29,29,13,29,29,44.6355,-124.30293
"('4860',)",3713027257.53,7,3.66436004639,3742013604.51,3742013605.13,3713027257.53,0.0,internal_timestamp,5.18699979782,1504038457.53,32.9897003174,0,10.5795001984,1025.31192736,29,13,29,29,29,29,29,13,29,29,44.6355,-124.30293
"('4861',)",3713027257.6,7,3.66431999207,3742013604.51,3742013605.13,3713027257.6,0.0,internal_timestamp,5.17500019073,1504038457.6,32.9897994995,0,10.579000473,1025.3120366,29,13,29,29,29,29,29,13,29,29,44.6355,-124.30293
"('4862',)",3713027257.66,7,3.66425991058,3742013604.51,3742013605.13,3713027257.66,0.0,internal_timestamp,5.15799999237,1504038457.66,32.9897003174,0,10.5783996582,1025.31198612,29,13,29,29,29,29,29,13,29,29,44.6355,-124.30293
"('4863',)",3713027257.72,7,3.66417002678,3742013604.51,3742013605.13,3713027257.72,0.0,internal_timestamp,5.14300012589,1504038457.72,32.9894981384,0,10.5775995255,1025.31189883,29,13,29,29,29,29,29,13,29,29,44.6355,-124.30293
"('4864',)",3713027257.78,7,3.66408991814,3742013604.51,3742013605.13,3713027257.78,0.0,internal_timestamp,5.12699985504,1504038457.78,32.9893989563,0,10.5768995285,1025.31186998,29,13,29,29,29,29,29,13,29,29,44.6355,-124.30293
"('4865',)",3713027257.85,7,3.66405010223,3742013604.51,3742013605.13,3713027257.85,0.0,internal_timestamp,5.1139998436,1504038457.85,32.9893989563,0,10.5763998032,1025.3118974,29,13,29,29,29,29,29,13,29,29,44.6355,-124.30293
"('4866',)",3713027257.91,7,3.66403007507,3742013604.51,3742013605.13,3713027257.91,0.0,internal_timestamp,5.09999990463,1504038457.91,32.9893989563,0,10.5761995316,1025.31186864,29,13,29,29,29,29,29,13,29,29,44.6355,-124.30293
"('4867',)",3713027257.97,7,3.66404008865,3742013604.51,3742013605.13,3713027257.97,0.0,internal_timestamp,5.08199977875,1504038457.97,32.9893989563,0,10.5762996674,1025.31176994,29,13,29,29,29,29,29,13,29,29,44.6355,-124.30293
"('4868',)",3713027258.03,7,3.66406011581,3742013604.51,3742013605.13,3713027258.03,0.0,internal_timestamp,5.0640001297,1504038458.03,32.9892997742,0,10.5766000748,1025.31155942,29,13,29,29,29,29,29,13,29,29,44.6355,-124.30293
"('4869',)",3713027258.09,7,3.66407990456,3742013604.51,3742013605.13,3713027258.09,0.0,internal_timestamp,5.04699993134,1504038458.09,32.9892997742,0,10.5768995285,1025.31143085,29,13,29,29,29,29,29,13,29,29,44.6355,-124.30293
"('4870',)",3713027258.16,7,3.66409993172,3742013604.51,3742013605.13,3713027258.16,0.0,internal_timestamp,5.03100013733,1504038458.16,32.9892997742,0,10.5770998001,1025.31132392,29,13,29,29,29,29,29,13,29,29,44.6355,-124.30293
"('4871',)",3713027258.22,7,3.66411995888,3742013604.51,3742013605.13,3713027258.22,0.0,internal_timestamp,5.01700019836,1504038458.22,32.9893989563,0,10.5771999359,1025.3113206,29,13,29,29,29,29,29,13,29,29,44.6355,-124.30293
"('4872',)",3713027258.28,7,3.66411995888,3742013604.51,3742013605.13,3713027258.28,0.0,internal_timestamp,4.99300003052,1504038458.28,32.9892997742,0,10.5773000717,1025.31111749,29,13,29,29,29,29,29,13,29,29,44.6355,-124.30293
"('4873',)",3713027258.35,7,3.66411995888,3742013604.51,3742013605.13,3713027258.35,0.0,internal_timestamp,4.97700023651,1504038458.35,32.9892997742,0,10.5774002075,1025.31102784,29,13,29,29,29,29,29,13,29,29,44.6355,-124.30293
"('4874',)",3713027258.41,7,3.66412997246,3742013604.51,3742013605.13,3713027258.41,0.0,internal_timestamp,4.95800018311,1504038458.41,32.9892997742,0,10.5775003433,1025.31092462,29,13,29,29,29,29,29,13,29,29,44.6355,-124.30293
"('4875',)",3713027258.47,7,3.66411995888,3742013604.51,3742013605.13,3713027258.47,0.0,internal_timestamp,4.94000005722,1504038458.47,32.989200592,0,10.5775003433,1025.31076593,29,13,29,29,29,29,29,13,29,29,44.6355,-124.30293
"('4876',)",3713027258.53,7,3.6641099453,3742013604.51,3742013605.13,3713027258.53,0.0,internal_timestamp,4.92199993134,1504038458.53,32.9891014099,0,10.5774002075,1025.31062452,29,13,29,29,29,29,29,13,29,29,44.6355,-124.30293
"('4877',)",3713027258.6,7,3.66406011581,3742013604.51,3742013605.13,3713027258.6,0.0,internal_timestamp,4.90500020981,1504038458.6,32.9889984131,0,10.5769996643,1025.31053649,29,13,29,29,29,29,29,13,29,29,44.6355,-124.30293
"('4878',)",3713027258.66,7,3.66394996643,3742013604.51,3742013605.13,3713027258.66,0.0,internal_timestamp,4.88800001144,1504038458.66,32.9887008667,0,10.5761995316,1025.31036583,29,13,29,29,29,29,29,13,29,29,44.6355,-124.30293
"('4879',)",3713027258.72,7,3.66377997398,3742013604.51,3742013605.13,3713027258.72,0.0,internal_timestamp,4.867000103,1504038458.72,32.9879989624,0,10.5749998093,1025.30993097,29,13,29,29,29,29,29,13,29,29,44.6355,-124.30293
